F,თედუ
M,ვზზინზი
M,ალჩ
M,ჯოტა
M,ლზკა
M,ყამენო
F,ხგერინი
F,ხეცი
M,თვტითა
F,მავადო
M,ჟუხუა
F,ერულზა
F,ცამტა
M,მაწოა
F,ძვვაკტო
F,ქნზა
F,მვამიკმა
M,ასვადე
F,ვეგანა
M,გმითა
F,ლლალზო
F,ბენუკუ
F,მერუ
M,თასსამე
F,ღატი
M,მთვითა
F,ჭლანოსი
F,განუცა
F,ბიგი
M,ამედი
M,მზერისპებო
M,ქიხინე
F,კტმი
M,თნიკობა
M,ღებრი
M,დვათ
F,სორიავ
M,ბცლი
F,ცაბიი
F,კუვიბე
M,ზაჭო
F,უბითა
M,დანსრიერზზზა
F,მაჩატა
F,თლინა
M,ორრო
M,ლატ
F,ბალიკუ
F,გაყაა
F,ზათუნა
F,კშუდო
F,ანულა
F,თვზიე
M,მელალტი
M,სიტე
F,ჯათანა
F,დვა
F,შაგა
F,გალიზო
F,ქლიკავა
F,ნინვო
M,ლემანა
M,აშვაგა
M,ბამცეა
F,ბვტე
F,ცზვფბა
F,ქთანა
M,მელურა
M,მეუტარნ
F,თეტლი
M,ღპჩარი
F,დზექავ
F,დოქაა
F,ბამვსმიმა
F,ხამიუ
F,ფხბნას
M,მვინასა
M,ვამზა
M,გეტსა
F,ზთა
M,პალარი
M,სალისა
F,ხაცა
F,თზადა
F,ნალია
M,ყალალკნბ
M,დატლა
F,აამივიე
F,მოთიკი
F,მეენა
F,მეხალა
M,მბარია
M,რასნ
F,ხათთა
F,საჯი
F,მიჯა
M,ლადტა
M,ლიას
M,ცუქირ
M,ტხუდი
M,კაცფალი
F,მიზაო
M,პალთა
F,ხაჯსვანე
F,ვარაკა
F,მდალოლ
F,მაუო
F,მთიმა
F,ნაღყელი
F,მენივო
F,თათისალარ
F,ხასო
M,ხადტარა
F,ჯვიმო
M,ლნუ
F,მზიმავა
M,მჩიგი
F,დზე
F,ნვირა
F,ხიტნი
M,ერერე
F,ყაგარსნგკ
F,ბითვან
F,პევინ
M,ბათამიზ
M,ნუვანლა
F,კეკსა
F,გიპარ
F,გუყინი
M,თერ
M,გნღცსა
M,ჭავიო
F,ჟაკო
F,ჩუხა
M,ზიდაგზი
F,ჯზვაბიდარ
M,ხამთა
F,მვუბი
M,ნარდნი
F,მზალანვი
F,მწირი
F,ღუთიკა
F,უნაგიი
F,მუმასა
M,ლლალნე
F,გაგსა
F,ბითიკა
M,ამიი
F,მადვიე
F,თაჯი
M,ცერ
F,გალირ
M,გალიგან
M,დიშიბე
F,თთთა
F,პელე
F,გიგთა
M,ჯაკსიკ
F,მეზი
M,გვვაშო
F,მიგარ
F,თვიი
M,ნოლია
F,გურუსა
M,მამუდნ
M,ღზოყ
F,მურილუ
M,დეტი
M,იუღნო
M,სოკკო
F,ვვთუზა
M,თატვა
F,მაშურა
F,ასეი
M,მაჭინის
F,ზამირანე
M,ენჩსი
F,მდალოვაკ
F,ბვაცო
M,სუვულე
M,მიეე
F,აუნი
F,ყოთა
M,ხგუმაა
F,გლკვან
F,დოჟიკ
F,ზატინ
M,ცაბგა
F,გალო
M,აკინა
F,ხანსის
F,რართა
M,ხამულადდო
F,დვთილკა
M,ბთკი
F,გენაო
F,ბავნრ
F,პულიკა
F,დანრგა
M,ტარინა
F,პულანა
F,გაქარო
F,აქაო
M,თეკიმამი
M,კუიია
M,დშატმა
M,ლატლანი
M,მზკკო
M,გვარანო
M,ნულანა
F,ბუნლს
F,ჭაიჩენა
F,ოასიი
F,მშიჭჯა
M,გულტზა
F,ედილა
M,გოცჯა
F,მინასშე
F,ნიდინა
M,დარანნ
M,წვეთიკი
F,ლრთიკა
F,კუთა
F,ჯედია
M,გზგლკიბა
M,ლიინუ
M,გარალი
F,ბითად
M,შუმაჯი
M,გზთო
M,ზირვჯ
M,ბეთკო
F,გიმორა
M,ცლვო
F,თაგაბე
F,არელა
M,ქატა
F,ღაწკა
F,დემვადა
M,გახშან
F,მუგითა
F,ბემო
F,ლენდენ
M,ირომერრი
M,ღეტი
F,ამანი
F,ნაბნო
F,მანტა
F,ლვუდა
F,ხაშიი
F,ყქთინა
F,ცგოკა
M,დაქარა
M,გათობზა
F,ყირიო
M,გარნ
M,შორაო
M,ვამოცა
F,ნამილნა
F,თაა
F,ლამოლარი
M,ქხზისალასრ
F,ჯზაბა
F,განატა
M,განრლა
M,თახკე
F,კზიროა
M,ქათუ
F,იშთაკო
F,მიაბე
M,ნიბიტარი
F,თნმირე
F,სითალა
F,მატანი
M,მგავიდ
F,ნორბა
F,თიმადა
F,ღკდონა
M,დშიმასრია
M,ფამო
M,ხეკატ
F,რაკი
M,მაასანარა
F,შიბირენ
F,თნია
F,ცეთარა
M,ვუსუცი
M,ქვათამული
M,ჭონო
F,ღუნი
F,შუქა
M,მბაგოსია
M,აკზგა
F,ნამოდილ
M,ჯაკხორი
F,მასეკა
F,მიკმკა
F,ადიშა
M,ვიჯა
M,ტვმლაკზი
M,ლათმიდი
F,ლილარა
F,მვუ
M,პოკფა
M,შიცო
F,მიგუნო
M,ეეა
F,პაში
M,დადასადა
F,კიბა
F,ნცირონა
M,პანვადო
F,სინა
F,გეხიო
F,ზემიტა
M,ციზინნ
M,თქერვიჯა
M,ილიკდა
M,ბატირ
M,ხუკზო
M,თწფარი
F,ღგოჭკა
F,ლკასი
F,მახენა
M,მაგოჯ
F,ამვგა
M,დამზან
M,მოთგაგა
F,აეყა
F,ბვაბა
M,გეყინაბ
M,სიბილა
M,ზაკგე
F,თთიხაა
M,გილუ
F,ვანუ
F,ქუგუნა
F,ღანჩა
M,ალენა
F,მუჭია
M,ნატრრა
F,ამატა
F,დდე
F,მახურა
F,ხალტა
M,პირკუ
F,მათიხარ
F,ქისუკა
F,ნაბია
M,წირი
M,გუბომა
M,ნუთინე
F,წიაარ
F,ლათია
M,ზუიო
M,ზახილა
M,კარაკო
M,დასენ
M,თირბა
F,ქუდუა
M,მზხადა
M,ქახადან
F,ნითუა
M,ვგი
F,კრჭა
M,ხაკგ
F,დუკიი
M,ვბსი
F,ნამიკო
M,თასიო
M,ძისასო
M,პაყიბარ
M,თუგანუ
F,გონუნე
F,ამანა
M,თუსკა
M,ხილრ
F,ჭზანა
M,წვალე
F,ლუთა
M,გვქრია
M,გეგაკა
F,ხიკუს
M,თინნდა
M,ნულბა
F,პათადა
F,მულან
F,გალარი
F,გიპო
F,ცუსია
F,ვიჩუმა
F,ნუგუნა
M,ხგლელრდი
M,ბარლირა
M,პეთინო
M,იეჩკი
M,ცეირო
F,სიალა
F,მალარინა
F,მხიგო
F,გოკნა
F,ათაჯი
F,აჩესუა
M,პმაყზო
F,თკჩსა
F,ნათირა
M,ჭასარ
M,ჭახან
F,მინაკა
M,ფიკი
F,მიქიზა
F,თახუმირ
F,იძასო
F,ლსზი
F,თიმანა
M,გილარუან
F,დაჩია
M,ხუპა
F,დაკუნა
M,სავგთა
F,გზზიო
M,ვიხ
F,მეჩისირნა
M,ნილიკ
M,ბრრინა
M,მვვიმალუ
F,ლამონე
F,შიბა
F,ბაკსა
M,მერისაა
M,იკჩტა
F,ააკი
F,ზიალნა
F,ხაქალი
F,მხთომა
F,ოათორ
M,მანდე
F,ცაგა
M,გათის
F,შერიო
F,ბინ
F,ლიჩაა
M,გმაკო
M,მექნო
F,ათალი
F,გიგუნე
F,ხაგვთარე
M,იძა
F,ჭაგთე
F,პეღო
M,ხასბა
M,ჩაკუ
F,პევივე
F,თახჩე
M,ტნასაცე
F,მმგრიმიმა
M,ყახაბი
M,ლენივო
M,გნზერნსიყ
F,მამიკი
F,გგატგინ
F,ჟაბინზა
F,ადილა
F,გადი
F,კათთვე
F,თტალის
M,ყზასარკა
F,თამანი
F,მოკა
M,კენია
F,მანანა
F,ბაკ
F,ნინსა
M,მატსორა
F,გაეა
F,მასითილარ
M,ტმოკა
M,მაბსრას
F,გემენი
M,მათთთემა
M,ლგვჭლა
M,დილე
M,ჩეარი
M,ბანიცა
F,ლვირო
F,თათიკო
F,მრაე
M,გემუ
M,გქლანა
F,ხქნისა
F,გიისა
F,თაგოა
F,ერისა
M,ჯანსანი
F,ბაგა
M,თერგან
M,ომცკა
M,კშია
M,პერირინ
F,პასსუ
F,ზზათო
F,ბამეო
M,მვაკსკრ
F,ზვტილა
M,პოსუბეთი
M,მიჩე
M,ეჯუბა
F,მათგა
M,მუშირ
F,ჟეთიო
M,გიჩე
M,სარიკა
F,ჯევ
F,ჩზევა
F,აოხე
M,ბვჩტნა
F,მაცე
F,ვალმვზისა
F,მივიმი
F,მვქტანკ
F,თუგიე
M,პოდი
F,ნვნია
M,იაბი
F,გემორელა
M,პიასაარზე
M,წათიო
F,მთტმიკა
F,ბალკო
F,ნუუა
F,დაშტა
M,სითეო
F,ბოთო
M,ბახადა
F,თარინა
F,იმავილამებუ
M,გურბა
M,მდართირ
F,ხისა
M,დელაბა
M,თუსლან
M,ზვეკი
M,პაქობი
M,ბასმა
F,გარა
F,სათე
F,სისონო
F,გაცი
F,ნაგუნი
F,წეთონო
F,გახორ
F,ეუშარა
F,გუმწა
F,მარისაა
F,ლიშა
F,ლვმამირკე
M,ღეყსთა
F,ნზესნ
M,ქემი
F,ნანლატა
M,კულინუა
M,ლეთშარ
M,ვაღია
M,ცთარდა
F,ჯელია
F,ზალილო
M,სიჩსანა
F,უანო
M,ვუკმა
F,ჯზასო
M,მემშხერა
F,კზრა
M,კაღსო
M,მზგო
M,თესლა
F,ჟზერა
F,დმო
F,მიგურნ
M,ძესიკ
M,გთგინე
F,პოსა
F,ზსელა
M,ღუმამკი
F,დზივა
M,პუხუ
M,მაშილ
F,იქათა
F,მავზე
M,პუგაბო
F,ათუბა
M,კთკო
F,თუმული
F,განფა
F,აკწია
M,მეთლვარა
F,სანნა
F,ბოკი
F,ხაო
M,გრზინო
M,მოჟო
M,წნიჟა
F,პარია
F,ტეა
F,ლცთე
M,გოზიმა
F,ჭვიშკნ
M,ემოლია
F,მუარი
F,შანირა
F,ზაშია
F,ვზასივა
F,ნუნვითა
F,ღენა
F,პასაარა
M,ქუა
F,ლახლიცო
F,ჯეკუ
F,გჩუსო
M,ზასდა
F,მუმარა
F,ახგე
M,ტალთე
F,ცსგალო
F,მაარვენდი
F,დექი
M,ნანწ
F,გარუან
M,მესრვარი
M,ღკი
F,სონიკა
F,ბხაა
M,ვაჭა
F,სოთილი
F,დელტა
F,მიჩია
M,შოსბა
M,ეტიო
F,ნენიკა
F,ძურდა
M,იმანი
M,ნულის
M,მუალო
M,ლალტა
M,საშკო
F,მექარო
M,გეკკკა
F,ოუტო
F,თექკა
F,ძუსა
F,ამანო
F,კუგირან
F,ხამერა
M,შუცვა
F,შიჯი
F,დაგი
F,ნაყამზნ
F,კექა
M,ქნკი
M,აქვა
F,ნალითა
F,მანლი
M,ბენუტან
F,იონზისარა
M,ნატჩ
F,ხბეკა
F,მჯაკარ
F,ქორაკზე
M,ყუტე
F,ნზკისადიდა
M,ჯუვკა
F,ჯანუი
F,ამიტირა
M,ჩე
M,ყზხნა
M,დრგდა
F,გოსარე
F,ჭალვო
M,დაკტტო
M,დიმსა
M,ღკონ
M,შისიდედ
M,უდულა
F,მზაშირალზვა
F,თუჩო
F,მიკაკო
F,ლზამაო
F,წტსვალვი
M,ლუთია
M,ნტრნე
M,გაერჩზა
F,ლაარი
F,მუმიკინე
M,მოსუთა
F,მყენა
F,ნზიკი
M,ღახვე
M,ლზთდო
M,ლიფანი
M,ლოტირე
M,ლომაა
F,ნიანზა
M,ცელია
M,მზერინე
M,მვიგიკს
M,ბაზუ
F,ასორა
M,ჯუო
F,ქატლრა
M,ქამითო
F,ღანა
F,კიკეკა
F,ჭოდა
M,ბუკლო
F,ბაე
M,ჭეონუ
F,პავარა
F,ხზაზო
F,პაქუტა
F,ნეკიკ
M,სონსა
M,მდალირზი
M,ჭოლვე
F,პაარა
F,სსიდან
M,ჭვიხთა
F,წუსი
F,მონუნ
F,დვალი
M,ოთგა
M,ესავა
F,იუსზა
F,ნთლტა
M,ღანსა
M,ჟირქოდენ
F,საცა
F,მხარინა
F,ქავა
M,გუგკა
F,გათამრზე
M,მვიმა
M,თეხნა
M,ნანორ
F,ლაწედი
F,ივქთურა
F,ათიხასეკვი
F,ხანტა
F,სუნრი
M,მიმმაე
M,დვენო
F,სზდერ
M,ქედიო
F,დვკიბა
M,ჩაკა
F,თჩანნ
M,ქეაშა
F,მარკა
F,მაგჯინი
M,კგთა
F,კაჩი
F,მოონირა
M,გვაკი
M,მუმიი
M,აგანო
F,მუთიგა
M,დვზენ
F,მათილა
F,ჩუსგა
M,ცენრია
F,ჯზათა
F,ლზა
F,საგი
M,ძაგალა
F,ბკონა
M,ვვიკუ
F,განსმენი
F,თქითა
M,ქასტა
M,დავანა
M,იმგია
M,პეყილაკი
M,ლიმიამზა
F,ამგა
F,ქებინვ
M,ყუმლანო
F,თირიდე
M,მჩანტა
M,მაკრვაზე
M,ვასოა
F,ღავგა
F,დარვა
F,მუაშორვე
M,რივანა
F,ვალაკა
M,სძაცა
F,იავირი
F,ჟთითა
M,მითიხა
M,გვგა
F,მიხქა
F,დორიტა
M,აგუკო
F,ნხანა
F,ბათიდვესი
M,ძახილა
F,დათიო
M,ქიბირო
M,ღებია
M,ქაქინო
M,აახუა
M,ვენდარ
F,მუვალობე
F,თაგითა
F,გუმიკა
F,ნიია
M,ტაჟო
M,გონსი
F,დონნა
F,ნამუნა
F,პლიხა
M,თაზუ
M,ძზა
M,ხიზუსი
M,გეკან
M,დექია
F,ოჩენო
M,კანლა
M,მზილთილი
M,ალხვაჩასი
F,მაიკი
F,ურირი
M,მხულა
F,ქცზარჭზი
F,ბაყტან
F,ხუდე
F,მიკრსა
F,თსსიტა
M,ომასანზ
M,ცაჩლა
M,ნამსენა
F,ქუცინა
F,პათინა
M,ფათი
M,ყნიშრე
F,გაჯან
F,მიკეკა
F,აჩილე
F,ბაბვი
M,გუმილა
F,ვანიკი
M,ბათიალირთ
F,ჯითია
M,ბუშარ
F,გაჟიკ
F,თვჭითი
M,პარნ
M,ჭანვა
F,ბიმარე
F,ტვონი
F,ღანორ
F,მეცნხნო
F,ამიტი
M,ხამივატზა
M,ნასადი
M,ღგიდა
M,გლნო
F,მუბან
M,აიგო
F,ნათტან
F,გუნრზა
F,მოგზდა
M,გიტკკა
F,ნზელა
F,მუთიდე
F,მომვო
F,განნზა
F,ძერუ
M,მასენა
F,ნოღო
F,კჩგა
F,ბიჩაა
F,მატუა
M,ეჩკო
F,ლზკლა
M,ბექზი
M,ნიზიდა
F,ქოგუნა
F,ცზვხლარი
M,მიკრძე
F,ამიბა
F,ზვალუ
F,მარენერ
M,ბემაკ
F,ნაგათ
F,ხითო
F,ნათგა
M,მულალა
M,გეჩუ
F,ნუონი
M,აცუი
F,ქეშირალი
M,ხისტრა
F,ბირი
F,მამისატ
M,მაბიო
F,ხადანა
F,ყუაყა
F,მუჯაკო
F,ციტი
F,კალცა
F,ხიხანუ
M,შაას
F,ჭული
F,ნამირონ
F,გიარიკ
M,კატსა
F,ნშანო
F,იღო
F,თირუ
F,მიმისიდშდა
F,მოტიშად
F,განზსა
M,ათორრა
F,თიშუსი
M,თვდვა
M,მრჯუ
F,მიდათდი
F,ნატა
F,ბილი
F,ბვჩნდა
F,უვია
F,აზგირო
F,იათია
M,ვუგტნა
F,ბახირარა
M,მიმრა
M,გაბესო
M,დიმიკა
F,კამი
M,თაბკ
F,გენიო
M,ნანოო
M,ზიმრა
F,ცუტი
M,მეხელა
M,დაკკო
F,მჯაა
F,მაალნა
F,დავიმატ
F,თზერ
M,ჯომე
F,შალრა
M,დევიო
M,ბეგილა
F,ბუბო
F,ძნა
M,ანექა
M,რაღა
M,ბუმგუ
M,გალუტ
F,ზარუუა
M,მივიალა
M,ცანონსა
F,აურა
M,თსასარ
F,ბურო
F,ბვონი
M,თიქზა
F,სზალა
M,ნინგია
F,ნავთა
M,აჩიკა
M,ხიუკვმი
F,ბიმთო
M,თოკრტა
F,ტვამერთა
F,სოკა
F,ცასი
M,მზთტა
F,ზენგა
M,არანა
M,მფაკ
F,ღასჩა
M,თთოსა
F,ლერინა
F,ნამზა
F,ღუთი
M,მუპიკ
M,ბალირა
M,ნიბაზ
F,დოხო
F,ყიმაცო
M,ფახკი
F,ნვნიკე
F,ხაყაო
F,გიგაბო
M,ყიხისანცნი
F,ღეგინა
M,ზინუ
M,აქალი
M,მარყთამადა
F,გქალე
F,ზაგარე
F,მვირრდაც
F,ბზარა
F,ზაზინე
F,მნაო
F,ნაშკ
M,ნზაჭო
F,თიმაკ
M,მარნსონსა
M,ჯქტი
F,ხიოო
F,მიზიკა
M,ოსგალა
F,მანი
F,მალკა
F,წგლაქა
M,სარყაა
F,გტრტია
M,ღთეგა
F,მქემალინა
M,ჟნარ
F,ჭუვირო
F,წიუნო
F,ზანიზა
F,ველანა
F,თაია
F,ცზტა
M,ნლე
M,აკტა
M,ლამქამა
M,ჟილან
F,მეია
M,მიმირო
M,ყიამანირი
M,ჯელუ
M,თალფრინ
M,ოხითა
M,ხთოლა
F,რუდა
F,ნზა
M,რვოკქა
M,შერკო
F,მაცვაზმა
M,ბოლონე
M,ქავავა
M,რააი
F,მუთილედი
F,დახუ
M,ტგიმზი
M,ლეხგამჩზო
F,კვიმა
M,შაჭგა
F,ჟაჟია
F,ჩირული
M,ხათუნა
M,ხეტუ
M,ვაზშა
M,ღანდო
F,ტინმო
F,დუგიკა
F,თოკკა
M,სასიზი
F,ადე
F,მიდან
F,მანსსელ
F,ნელუო
M,ნუუღა
F,იილა
F,მაკგა
M,წნნანკი
M,ნახავარ
F,ლაუნას
F,სეჩსაჭურ
M,ოცვია
F,პიხჯა
M,ნვიბატ
F,გოაა
F,მაკთა
F,რკრუზა
M,ინსო
M,ლფათუ
M,უზშა
F,პირტო
M,სვედი
F,ამალი
M,ლიმი
M,ოთატად
F,ჯუა
F,ბამალ
F,ებუჭრი
F,იასალა
F,აგილა
F,ჭიხიო
M,ბევა
M,გუბირო
M,გახდიკი
F,ჟათი
F,მომაა
M,ნეხირა
M,შეგი
M,მაღრა
M,ჩინო
F,საგეკა
F,შელო
M,ტვეკა
M,მიხტო
F,დაჯტ
F,ლტა
M,ხადია
F,ზიი
F,თომია
M,ნქა
M,სემაქენი
F,ნამაბ
F,ხრცაბა
F,დიცა
F,თარიშუარ
F,პამითა
M,ვზიყიმადი
F,ტიო
F,მტდახა
F,ედო
F,აარ
F,კაქა
F,აამოსინარზვე
F,ძეე
F,ხანრრვ
M,სიჩა
M,კხთელა
M,თუსბი
M,ღონორ
F,იაჩო
F,თაგონი
F,შინზა
M,მუნწრდა
F,კითუა
M,თზტდდნო
M,რილინი
F,აკური
F,ნეთისარ
F,აბილა
M,ღიქივა
F,ხრადა
M,მგანო
F,ნომია
F,მლოტე
F,მალეცი
M,მჭიკა
F,ნსუმას
F,კვზა
F,ჟანჭა
F,ქიძა
M,ჭაბური
M,დიხი
F,მოლიკი
F,ეოშვუ
F,სიდარო
F,დარა
M,ვზთკო
F,კზაო
F,დითრნა
M,ღეთინა
F,თერიკო
M,ლუბო
M,გვჯივარცი
M,ღარიმა
M,სომა
F,მამარ
F,ჭელილვირი
F,მეიი
M,თალაბა
F,კრაკო
M,ბუმრა
M,ხასნა
M,გზერიი
M,მვაქო
F,თისთანლრ
F,ტვა
M,ნარიკო
F,სასა
F,მათარამია
F,მითალო
M,გზნნ
M,ნარიკვა
M,თაკკა
F,რახირა
F,ლომდსა
M,გზჩისაა
F,გიმაბ
M,ხდეჭერალა
F,გატტდა
F,ბუზი
M,მჭირი
F,თივუკის
M,მჭანნა
F,ეათა
F,აკუსზზ
F,გექი
M,ჟანპა
F,ხუშა
M,ბვვატი
M,გჭდთა
M,მენიუ
F,თოდი
M,ქულკო
F,ბავკა
F,აერტა
F,ჩოთა
M,მაგურდა
F,პვირჩია
F,ლული
F,თაჩკა
F,მგიმარა
F,ალიბო
F,ცინიო
F,პინოსო
F,ცამისა
M,პინტა
F,ბიდა
F,მენვო
M,პინისა
M,ლუუ
M,გბარვსუჯა
M,აუდი
M,ნუშაკა
M,ბჯზლა
F,ბატკ
M,გაბიო
M,ბზგაც
M,ზიროა
F,მუმალა
F,მინო
M,ვუცაბუ
F,ანონ
F,ჭულარა
M,ხიტდა
M,აქზა
F,ნიდი
M,ნვტოლი
M,ტთარა
F,ლანისმერი
F,ამსამენა
M,ნამცაა
M,ზატკა
F,ბვთვი
M,ქდაუსანდრ
F,დილადარ
M,ჩვერა
F,თასაკი
M,ჩარკა
F,მეძილა
M,ბებია
F,გითაო
F,ჟლინირო
M,ელუ
F,ათტა
F,შუნირი
F,ნაკრა
M,ჯუნვა
M,მობუცა
M,საჩიბა
F,კათბე
F,უამია
F,ლცირა
F,ხამორი
F,ჩუვა
M,ზზეკო
M,უზილა
M,გიცისა
F,სიჩაა
M,რყზაბინ
F,გაია
F,ზურტა
F,ჟომა
F,ყესო
M,სურადა
M,ზუსო
F,ტაკსო
M,ბუჯა
F,ჟეკვა
F,ნათზად
F,პილა
F,ფმზილანი
F,ლავა
M,ევკა
M,გირჯი
F,ნათვარი
F,გუბკა
M,მიშე
F,ჩოვა
F,რზგაკა
F,თზგო
M,ბხარ
M,გიხკუ
F,გიხუკნა
F,რუგზი
F,დანუვ
F,მეგერა
F,ნონსი
M,მარიკო
F,ცავნლი
F,ლუმო
M,იჟირო
M,ანუსა
M,ლორვდა
M,ქირკვა
M,დადდო
F,სსაშირა
F,ხამკა
F,ღაციდა
M,შერყუ
F,ჯიბა
F,თანილა
F,აგორო
F,მიზა
M,ჯქბმკე
M,ბაბანა
F,მაკირა
F,ათან
M,ჟთია
F,კიბი
M,ძვაბა
F,იურან
M,ლაქან
M,საემა
F,დოკეკ
M,ლენე
M,ცლი
F,ქიეშა
F,გაკკ
M,თიკინა
F,ნზილჯა
F,რშდა
F,თენუა
F,ქინული
M,გუშო
F,აზკლკო
M,ჩვვიდა
F,ბანმოზლი
F,წაკსა
F,ქუგი
F,ახე
M,ზამალი
M,ხიკუ
M,ხაგვა
F,ასგიო
F,მირმერა
F,ღოლა
F,მყანა
F,სვადა
M,პზერი
F,თათიკა
F,ხალოშაე
M,მამდელა
F,ბაშრე
F,შახე
M,გვტზი
M,ნანფუ
F,ლათარი
M,საფ
F,დაყომა
F,თარკა
M,გოლზა
M,გოლიმადჩ
M,სესიონა
M,დიტულინა
F,მატიდონ
F,სზანთო
F,ნჭაკ
M,ირარაო
M,სეთტამო
M,თთივა
F,თარსო
M,ჯვისო
M,ჯგომი
F,მვოჩა
M,თგქმესა
F,თულილუ
F,ეგედუ
F,მბზქი
M,რები
F,ბვინი
M,გულსუა
F,ცანა
F,ქედივა
F,შამუნი
M,ფამოლა
F,დაბისა
M,ვარვარი
M,ბთჭანა
M,ლატუნი
M,ღვგა
F,მთინა
F,დუთინა
F,ჯაოლი
M,პუმო
F,ლესაკა
F,გორიკო
M,ლვეხო
F,ნახენ
F,ჭენტა
F,ბაცა
F,გარკის
F,სესვია
F,მიასზა
M,მოჯო
M,გუჭხო
M,ლვთელოლ
F,თერუ
M,ზათუა
F,ნზძა
F,მალცი
M,მურკა
F,გარმა
M,სენონე
F,მიმანზა
M,ოყორ
M,ჟნვე
M,გავ
F,პაცვე
F,უსსენზს
F,ხუნიკ
M,მუმსლზა
F,პალია
M,თიდონ
M,თიამი
M,მთინი
M,აუნალრ
F,მუგირო
M,სოთა
M,ჭიჩურა
F,ვუმაიო
F,ბიზამა
F,მზოხინთ
F,სანუდზ
M,ნზკკი
M,ცგამანა
M,გზრკო
F,დადია
F,დადა
M,რინო
F,მატილვანა
F,მიქწნენო
M,გიმინუ
F,ბუცი
F,პახკი
M,ლვვავადრი
F,თიტგა
F,მითითა
F,ცალრო
M,მინვადერტი
F,დხალუ
F,მათინდამა
F,უმიჭა
F,ზეშო
M,ვუგარ
M,გუსო
F,მენესნე
M,რირე
F,ხუსო
M,მისკა
F,ქაგატზა
F,ღექანასა
F,გინიკე
F,მემი
F,აელე
M,ოშკი
M,ქაკირა
M,გშუთსტკი
F,ხალელა
M,ითორარ
F,მაქსანა
M,გუმქანი
F,აევო
F,გიმე
M,გოხთია
M,დასურ
M,სვიხა
M,ხგანა
F,ნოტჩა
M,ბიხამლინი
F,ინიჩა
M,აგრა
F,ბვვჭეკუ
M,პეტი
F,რუბიკ
F,ჭალილო
M,პუგა
F,ცაქი
M,შლანრზა
M,რუმალა
F,მამილ
M,თამზკიტა
F,ჩანტი
F,მომვვა
F,რზირა
M,ნელტა
F,ჯუმითა
M,წოტუ
M,ბალსა
F,მკანზა
F,ძივაბზ
M,თდოთა
M,აკცა
F,დურსალე
F,მიჩადა
M,წვასა
M,ბენიო
F,გუმაკო
F,ნავო
M,დუდობაკ
F,ყვხვლა
M,ტოზი
M,თბაა
M,საბია
F,მააჯა
F,ხილა
F,სგთინაა
F,ლარუჯა
F,ძრიხოლე
F,უმგატ
M,მაბს
M,თალტო
F,კესქარა
F,დურზა
M,თაშნა
F,ნშკა
F,მოჭი
M,გუმურა
F,ღანარა
F,ვახწარე
F,სფვვაბი
M,კარკა
M,ეხრია
F,გკუკარა
F,მური
F,მუხი
M,მულლანი
M,იატინა
M,შეკხა
M,თდტა
F,ქავი
F,პადისა
F,ნანიო
M,არქინა
M,კზუ
F,გრერო
M,მავინი
F,მუკუ
M,ნურარა
M,ძვაკი
M,ბატზოვ
M,ხულეს
F,იმმათა
M,მდაღინდგა
M,სოამაქ
F,თეჩზა
M,მაპლა
F,დიმანვ
M,ქალზო
M,ცუმინ
M,ლაჩკო
F,ჯლათო
F,შრასა
M,კეგუ
F,ნთაგო
M,მიამზდა
M,ბობრა
M,დადკე
F,ქკკა
F,კალა
M,პევურა
M,ქარინა
M,ყიშითვორ
F,ხენიტდი
F,ალირა
F,უვადი
F,მარინარ
M,მვეი
F,მრაია
F,ხამარე
M,ღტხთარე
M,მგლვათი
M,ვინან
F,თუთვა
M,მუტარა
F,ჯაპაკი
F,დინზა
F,დავუ
F,ამიდრო
F,მაერო
M,მაკუსი
M,ვანისა
M,თოთენ
M,ხშახბარდი
F,ასისკა
F,ნალკა
M,ჩუკი
M,ქაჟიკე
M,დებსლზა
F,ენნა
M,ბეჩიარზ
M,კედუ
F,ქაკა
M,მალიჩა
F,დუთვნა
F,ლპიმარა
M,ღერდნო
F,გრვა
F,დუგული
M,ჟლაზდა
M,ზარნი
M,ჯათზა
F,ზეროე
F,ლორ
M,პთინა
F,ღეგელა
M,ჯეჭალუ
M,ებგო
M,სოლუ
M,ვგშვალი
F,ბოაკა
F,მივხა
M,მიმჯან
M,ზულკა
F,ოურო
F,აგეკი
F,დირირზო
F,ჟსენა
F,ლამიმარ
M,ყობირა
F,შვიი
M,შატზო
M,ჟჯირა
M,მიცუკკი
M,მივე
F,მლათარდზი
M,ათოსე
M,ასქი
F,ჟლო
F,გვზეთა
F,ლუთშლა
F,ბულე
M,ქგირას
F,მზატუ
M,ვირტა
F,ჟენა
M,გუვიკა
F,ღუხი
F,ლვგემა
M,ცანისა
F,კუჯა
M,ლესთამი
F,თრრა
F,ლისაკე
M,ღთუდი
M,ჭუხა
F,ააჭა
M,ჟიმიკრარ
F,ნუან
M,ჯოხ
F,გუმუფალნ
M,ტარე
F,ლანსი
F,კათიკა
M,ძანუ
M,ბფჩვა
M,სიბათი
F,ნუწუე
M,ჭენ
M,ლდარედა
M,გაკოსა
F,ქზვერინტ
M,მზვარუ
F,ჭიტითია
M,კედა
F,გუალო
M,ჯიტქლო
M,ჯანაკუ
F,ნლნა
F,დინადარტი
M,გირანი
F,მენგა
F,ჭახილო
M,დილან
F,ყაოაა
F,მიქანი
F,სიინუ
