id,line,chapter,chapter_id,strophe_id,line_id
35.817.2,მართ გაპარვასა უთხრობდეს მონანი ცრემლთა მდინანი.,ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,817,2
35.817.3,"მან თქვა: “მე დარბაზს ვერ შევალ, მახსოვან დღენი წინანი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,817,3
35.817.4,"და ვინცაღა ჰკადრებს, მან ჰკადროს; რაცა ვთქვი, მისცა ვინანი”.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,817,4
35.818.1,"რა ვაზირი არ შევიდა, კვლა მეფემან კაცი გზავნის;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,818,1
35.818.2,"კაცმან ცნის და გარეთ დადგის, წასლვა ვერვინ გაამჟღავნის;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,818,2
35.818.3,"როსტანს ეჭვი შეუვიდა, ჭმუნვა ამით გაათავნის;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,818,3
35.818.4,"და თქვა: “უცილოდ გაიპარა, ვინ მარტომან ასთა ავნის”.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,818,4
35.819.1,"თავდადრეკით იგონებდა, გულსა ჰქონდა ჭმუნვა დიდი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,819,1
35.819.2,"უში ქმნა და აიხედნა, უბრძანებდა მონას: “მიდი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,819,2
35.819.3,"მოვიდეს და აწ მიამბოს, შემოვიდეს იგი ფლიდი!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,819,3
35.819.4,"და რა ვაზირი შემობრუნდა, ფერი ჰკრთა და ჰქონდა რიდი.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,819,4
35.820.1,"კვლა შევა დარბაზს ვაზირი დაღრეჯით, არ მხიარულად;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,820,1
35.820.2,"მეფემან ჰკითხა: “წასულა მზე დაუდგრომლად, მთვარულად?”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,820,2
35.820.3,"მან მოახსენა ყოველი, ვით წასრულიყო ფარულად:",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,820,3
35.820.4,"და “მზე აღარ მზეობს ჩვეთანა, დარი არ დარობს დარულად!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,820,4
35.821.1,"რა მეფემან მოისმინა, დაიზახნა მეტის-მეტნი;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,821,1
35.821.2,"მოსთქვამს, იტყვის: “ვა, გაზრდილო, ვეღარ გნახვენ თვალნი რეტნი!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,821,2
35.821.3,"პირსა ხოკით, წვერსა გლეჯით გააკვირნა მისნი მჭვრეტნი;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,821,3
35.821.4,და “სად წაჰხე და სად დაჰკარგენ სინათლისა ეგე სვეტნი?!,ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,821,4
35.822.1,"“თუ თავი შენი შენ გახლავს, ღარიბად არ იხსენები.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,822,1
35.822.2,"მაგრა მე რა ვქმნა, გაზრდილო, აწ სახლად მმართებს სენები!",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,822,2
35.822.3,"გამაღარიბე, დამაგდე, გულსა, გლახ, ვისთვის ენები,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,822,3
35.822.4,და შენად შეყრამდის პატიჟთა ჩემთა ვერ იტყვის ენები!,ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,822,4
35.823.1,"“ოდეს გნახავ მხიარულსა, ნადირობით შემოსრულსა?",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,823,1
35.823.2,"ვეღარ გიჭვრეტ ნაბურთალსა, ტანსა მჭევრსა, ჯავარ-სრულსა,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,823,2
35.823.3,"ვეღარ ვისმენ ხმასა შენსა, სასმენელად მე მას რულსა,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,823,3
35.823.4,და აწ უშენოდ რაღა ვუყო საჯდომსა და სრასა სრულსა?,ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,823,4
35.824.1,"“ვიცი, არ მოგკლავს შიმშილი, რაზომცა დია ირები:",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,824,1
35.824.2,"შენ შენი მშვილდი დაგარჩენს, შენთა ისართა პირები,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,824,2
35.824.3,"ნუ თუ კვლა ღმერთმან წყალობით გაგიადვილოს ჭირები,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,824,3
35.824.4,"და მაგრა, თუ მოვკვდე, გაზრდილო, ვისგანღა დავიტირები?”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,824,4
35.825.1,"ზარი გაისმა, შემოკრბა ჯარი მრავალი კაცისა,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,825,1
35.825.2,"დარბაზს ხასთაგან ჯარია ხელითა წვერთა ტაცისა,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,825,2
35.825.3,"იგლეჯს და იცემს ყველაი, ხმა ისმის თავსა ტკაცისა;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,825,3
35.825.4,"და თქვეს: “ბნელი გვმართებს დღე-კრულთა, რათგან მზე მიგვიდრკა ცისა!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,825,4
35.826.1,"რა მეფემან დიდებულნი ნახნა, სულთქმით შემოსტირნა;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,826,1
35.826.2,"უთხრა: “ხედავთ, მზემან ჩვენმან შუქნი სრულად დაგვიძვირნა!",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,826,2
35.826.3,"რა ვაწყინეთ, რა შევსცოდეთ, რად დაგვყარნა, რად გაგვწირნა,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,826,3
35.826.4,"და სპანი, მისგან დაჭირულნი, ვინმცაღა ვით დაგვიჭირნა?”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,826,4
35.827.1,"ყოვლნი ტიროდეს, მოთქმიდეს, მერმე დაწყნარდეს გვიანად.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,827,1
35.827.2,"მეფემან ბრძანა: “იკითხეთ, მარტოა, ანუ ყმიანად?”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,827,2
35.827.3,"მოვიდა მონა შერმადინ მოშიშრად, სირცხვილიანად;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,827,3
35.827.4,"და ანდერძი ჰკადრა, ატირდა, სიცოცხლე უჩნდა ზიანად.",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,827,4
35.828.1,მოახსენა: “საწოლს ვპოვე ესე მისგან დანაწერი;,ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,828,1
35.828.2,"დგეს მონანი ნატირებნი, დაეგლიჯა თმა და წვერი;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,828,2
35.828.3,"იგი მარტო გაპარულა, ყმა არ ახლავს, არცა ბერი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,828,3
35.828.4,"და მე თუ მომკლავთ, მემართლებით, სიცოცხლე მჭირს შეუფერი!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,828,4
35.829.1,"რა ანდერძი წაიკითხეს, კვლა იტირეს დიდი ხანი;",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,829,1
35.829.2,"მერმე ბრძანა: “მხიარულსა ნუ ჩაიცმენ ჩემნი სპანი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,829,2
35.829.3,"ვამლოცველნეთ დავრდომილნი, ობოლნი და ქვრივნი სხვანი,",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,829,3
35.829.4,"და შევეწივნეთ, მშვიდობისა ნუთუ ღმერთმან მისცეს გზანი!”",ცნობა როსტევან მეფისაგან ავთანდილის გაპარვისა,35,829,4
36.830.1,"მთვარე მზესა მოეშორვოს, მოშორვება განანათლებს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,830,1
36.830.2,"რა ეახლოს, შუქი დასწვავს, გაეყრების, ვერ იახლებს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,830,2
36.830.3,"მაგრა ვარდსა უმზეობა გაახმობს და ფერსა აკლებს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,830,3
36.830.4,და ჩვენ ვერჭვრეტა საყვარლისა ჭირსა ძველსა გაგვიახლებს.,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,830,4
36.831.1,"აწყა დავიწყებ ამბავსა, მის ყმისა წამავლობასა:",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,831,1
36.831.2,"მივა და, მიტირს გულმდუღრად, ვერ ვიტყვი ცრემლთა მცრობასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,831,2
36.831.3,"წამ-წამ მობრუნდის, იაჯდის მისთვის მზისავე მზობასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,831,3
36.831.4,"და უჭვრეტდის, თვალნი ვერ მოჰხსნნის, თუ მოჰხსნნის, მიჰხდის ცნობასა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,831,4
36.832.1,"რა მიეახლის დაბნედად, ვერ ხელჰყვის დაძრვად ენისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,832,1
36.832.2,"მაგრა სდის ცრემლი თვალთაგან, მსგავსად დიჯლისა დენისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,832,2
36.832.3,"ზოგჯერ დაბრუნდის, იჭვრეტდის ღონედ პატიჟთა თმენისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,832,3
36.832.4,"და რა გაემართის, არ იცის, მას თუ არბევდის ცხენი სად.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,832,4
36.833.1,"თქვა: “ჩემო, შენი შორს მყოფი კრულია, ვინცა დადუმდეს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,833,1
36.833.2,"რათგან შენ დაგრჩა გონება, გული შენკენვე დაბრუნდეს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,833,2
36.833.3,"თვალთა მტირალთა შეხედვა შენივე სწადდეს და უნდეს,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,833,3
36.833.4,და სჯობს საყვარელსა მოყვარე რაზომცა დაუძაბუნდეს!,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,833,4
36.834.1,"“მე რა ვქმნა შენად შეყრამდის, ანუ რას ვეჭვდე ლხენასა!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,834,1
36.834.2,"თავსა მოვიკლავ მე, თუცა შენგან არ ვეჭვდე წყენასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,834,2
36.834.3,"მაგრა შენ გაწყენ ჩემისა არსიცოცოხლისა სმენასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,834,3
36.834.4,და მოდი და მივსცნე ცოცხალმან თვალნი ცრემლისა დენასა!”,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,834,4
36.835.1,"ტირს, იტყვის: “დადვა კეშანი ლახვარმან ჩემთვის ათმანო;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,835,1
36.835.2,"ინდოთა რაზმი ჩემად კლვად თქვა, ესე ტევრი ვთხზა თმანო.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,835,2
36.835.3,"თვალთა გიშერი აშვენებს, სათმან რად მომკლა, სათმანო!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,835,3
36.835.4,"და ბაგე, კბილო და თვალ-წარბო, მომცემდი პატიჟთა, თმანო!”",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,835,4
36.836.1,"იტყვის: “ჰე, მზეო, ვინ ხატად გთქვეს მზიანისა ღამისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,836,1
36.836.2,"ერთ-არსებისა ერთისა, მის უჟამოსა ჟამისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,836,2
36.836.3,"ვის გმორჩილობენ ციერნი ერთის იოტის წამისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,836,3
36.836.4,"და ბედსა ნუ მიცვლი, მიაჯე, შეყრამდის ჩემად და მისად!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,836,4
36.837.1,"“ვის ხატად ღმრთისად გიტყვიან ფილოსოფოსნი წინანი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,837,1
36.837.2,"შენ მიშველე რა ტყვე-ქმნილსა, ჯაჭვნი მაბიან, რკინანი!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,837,2
36.837.3,"ბროლ-ბადახშისა მძებნელმან სათნი დავკარგენ, მინანი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,837,3
36.837.4,"და მაშინ ვერ გავძელ სიახლე, აწ სიშორესა ვინანი”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,837,4
36.838.1,"ამას მოთსქმიდის, იწვოდის, ვითა სანთელი დნებოდის,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,838,1
36.838.2,"დაყოვნებისა მოშიში ისწრაფდის, იარებოდის;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,838,2
36.838.3,"რა შეუღამდის, ვარსკვლავთა ამოსლვა ეამებოდის,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,838,3
36.838.4,"და მას ამსგავსებდის, ილხენდის, უჭვრეტდის, ეუბნებოდის.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,838,4
36.839.1,"მთვარესა ეტყვის: “იფიცე სახელი ღმრთისა შენისა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,839,1
36.839.2,"შენ ხარ მომცემი მიჯნურთა მიჯნურობისა სენისა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,839,2
36.839.3,შენ გაქვს წამალი მისისა მოთმინებისა თმენისა!,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,839,3
36.839.4,"და მიაჯე შეყრა პირისა, შენგამო შენებრ მშვენისა!”",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,839,4
36.840.1,"ღამე ალხენდის, დღე სჯიდის, ელის ჩასლვასა მზისასა;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,840,1
36.840.2,"რა წყალი ნახის, გარდიხდის, უჭვრეტდის ჭავლსა წყლისასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,840,2
36.840.3,"მას თანა-რთვიდის ნაკადსა სისხლისა ცრემლთა ტბისასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,840,3
36.840.4,"და კვლა გაემართის, ისწრაფდის წასლვასა მისვე გზისასა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,840,4
36.841.1,"მარტო, მოსთქმიდის, ტიროდის ტანად ალვისა ხიანი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,841,1
36.841.2,"მინდორს თხა მოკლის, სადაცა ადგილი დახვდის კლდიანი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,841,2
36.841.3,"შეწვის, ჭამის და წავიდის პირ მზე, გულ-მარიხიანი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,841,3
36.841.4,"და იტყვის: “დავყარენ ვარდნი და, აჰა მე, ვაგლახ, იანი!”",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,841,4
36.842.1,"აწ ვერ ვიტყვი მაშინდელსა მე მის ყმისა ნაუბარსა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,842,1
36.842.2,"რას უბნობდის, რას მოთქმიდის, რას ტურფასა, რაზომ გვარსა!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,842,2
36.842.3,"ზოგან თოვლი გაეწითლის ვარდსა, ბრჭლითა ნახოკარსა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,842,3
36.842.4,"და ქვაბნი ნახნა, გაეხარნეს, ზე გავიდა ქვაბთა კარსა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,842,4
36.843.1,"რა ასმათმან დაინახა, მოეგება, ცრემლი სწვთების,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,843,1
36.843.2,"ვით ეამა, სიხარულსა მართ ვეღარას ვერ მიჰხვდების;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,843,2
36.843.3,"ყმა გარდახდა, მოეხვია, აკოცებს და ეუბნების,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,843,3
36.843.4,"და კაცი კაცსა მოელოდეს, მოსლვა დია ეამების.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,843,4
36.844.1,"ყმა ქალსა ეტყვის: “პატრონი, ნეტარ, სად არის და ვითა?”",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,844,1
36.844.2,"ქალი ატირდა ცრემლითა, ზღვათაცა შესართავითა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,844,2
36.844.3,"ეტყვის: “რა წახვე, გაიჭრა, ქვაბს ყოფა მისჭირდა ვითა;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,844,3
36.844.4,"და აწ მისი არა არ ვიცი არ ნახვით, არ ამბავითა”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,844,4
36.845.1,"ყმა დაჭმუნდა, ვითამც რამე ჰკრეს ლახვარი გულსა შუა;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,845,1
36.845.2,"ქალსა ეტყვის: “აჰა, დაო, ეგეთიმცა კაცი ნუა!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,845,2
36.845.3,"იგი ფიცი ვით გატეხა, არ ვეცრუე, ვით მეცრუა!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,845,3
36.845.4,"და ვერ იქმოდა, რად მიქადა, თუ მიქადა, რად მიტყუა?!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,845,4
36.846.1,"“მე უმისოდ სოფელს ყოფა რათგან ჩირად არ მიღირდა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,846,1
36.846.2,"რად დავვიწყდი, რად მივსცილდი, რად ვერ გაძლო, რა მისჭირდა?",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,846,2
36.846.3,"მან გატეხა ზენარისა რად შემართა, ვით გაპირდა?",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,846,3
36.846.4,და მაგრა ავის ბედისაგან ჩემი რამცა გამიკვირდა”.,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,846,4
36.847.1,"კვლა ქალი ეტყვის: “მართლაც ხარ მაგისსა დამძიმებასა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,847,1
36.847.2,"მაგრა რა გავბრჭო მართალი, ნუ მეჭვ რასაცა თნებასა:",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,847,2
36.847.3,არ გული უნდა ფიცის და პირისა გასრულებასა?,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,847,3
36.847.4,და იგი უგულო მოელის მართ დღეთა შემოკლებასა.,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,847,4
36.848.1,"“გული, ცნობა და გონება ერთმანერთზედა ჰკიდიან:",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,848,1
36.848.2,"რა გული წავა, იგიცა წავლენ და მისკენ მიდიან;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,848,2
36.848.3,"უგულო კაცი ვერ კაცობს, კაცთაგან განაკიდიან;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,848,3
36.848.4,"და შენ არ გინახავს, არ იცი, მას რომე ცეცხლნი სწვიდიან.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,848,4
36.849.1,"“შენ უმართლე ხარ, ემდურვი, შენ გაეყარე ძმობილსა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,849,1
36.849.2,"მაგრა ვით ითქმის, ვით გახდა, ვითა გიამბობ ცნობილსა;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,849,2
36.849.3,"ენა დაშვრების, გაცვდების, გულსა შეელმის ლმობილსა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,849,3
36.849.4,"და ამას მით ვაზრობ, მინახავს მე უბედურსა შობილსა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,849,4
36.850.1,“ჯერთ მისი მსგავსი სასჯელი არცა ვის ამბად ჰსმენია:,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,850,1
36.850.2,"არა თუ კაცთა, სასჯელი ქვათაცა შესაძრწენია,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,850,2
36.850.3,"დიჯლადცა კმარის, მას რომე თვალთაგან ცრემლი სდენია,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,850,3
36.850.4,"და თვით რაცა ჰბრძანოთ, მართალ ხართ, სხვა სხვისა ომსა ბრძენია.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,850,4
36.851.1,"“მას წამავალსა ვჰკითხევდი, დამწვარსა, ცეცხლ-მოდებულსა:",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,851,1
36.851.2,"“მოვიდეს, რა ქმნას ავთანდილ? მისსა დამვედრე დებულსა”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,851,2
36.851.3,"მიბრძანა: “მოღამნახვიდეს მე, მისთვის გაცუდებულსა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,851,3
36.851.4,"და ამათ არ დავყრი, არეთა, არ გავსტეხ მისს ქადებულსა”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,851,4
36.852.1,"“მას ზენაარსა არ გავსტეხ, მას ფიცსა არ ვერცუები,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,852,1
36.852.2,"მას პაემნამდის მოვიცდი, რაზომცა გამდის რუები;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,852,2
36.852.3,"თუ მკვდარი მნახოს, დამმარხოს, თქვას ვაგლახი და უები,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,852,3
36.852.4,"და ცოცხალი დავხვდე, უკვირდეს, სიცოცხლე არს სათუები”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,852,4
36.853.1,“ჩემთვის გარდახდა მას აქათ გაყრა მზისა და ქედისა;,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,853,1
36.853.2,"ოდენ მოდენა ცრესლისა მჭირს, ველთა მოსალბედისა.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,853,2
36.853.3,"მსჯის გამრავლება ხელ-ქმნილსა სულ-თქმისა ზედა-ზედისა,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,853,3
36.853.4,"და დავვიწყებივარ სიკვდილსა, ნახეთ ნაქმარი ბედისა!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,853,4
36.854.1,“ესე არაკი მართალი ჩინს ქვასა ზედა სწერია:,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,854,1
36.854.2,"“ვინ მოყვარესა არ ეძებს, იგი თავისა მტერია”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,854,2
36.854.3,"აწ ზაფრანია, ვის წინას ვერ ვარდი ჰგვანდის, ვერ ია;",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,854,3
36.854.4,"და თუღა მონახავ, მონახე, ქმენ რაცა შენი ფერია”.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,854,4
36.855.1,"ყმამან უთხრა: “უმართლე ხარ, არ მამართლო მდურვად მისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,855,1
36.855.2,"მაგრა გაბრჭე, რა მიქმნია სამსახური ტყვესა ტყვისად:",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,855,2
36.855.3,"გამოჭრილვარ სახლით ჩემით, ვით ირემი ძებნად წყლისად,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,855,3
36.855.4,"და მას ვეძებ და მას ვიგონებ, ვიარები ველთა ვლისად.",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,855,4
36.856.1,"“ბროლ-სადაფნი მარგალიტსა ლალის ფერსა სცვენ და ბურვენ,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,856,1
36.856.2,"მას მოვშორდი, ვერ ვეახელ, ვერ ვისურვენ, ვერ ვასურვენ,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,856,2
36.856.3,"გამოპარვით წამოსლვითა ღრმთისა სწორნი მოვიმდურვენ,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,856,3
36.856.4,და ნაცვლად მათთა წყალობათა გულნი მათნი შევაურვენ.,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,856,4
36.857.1,"“პატრონი ჩემი გამზრდელი, ღმერთისგან დიდად ცხოველი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,857,1
36.857.2,"მშობლური, ტკბილი, მოწყალე, ცა, წყალობისა მთოველი!",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,857,2
36.857.3,"მას ვუორგულე, წამოვე, მართ დავივიწყე ყოველი,",წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,857,3
36.857.4,და მისი შემცოდე ღრმთისაგან კარგსა აღარას მოველი.,წასლვა ავთანდილისაგან ტარიელის შეყრად მეორედ,36,857,4
